alpha,space,cell_idx,kl_div,lipschitz
0.01,X,254,-5.0,-5.0
0.01,X,255,-5.0,-5.0
0.01,Z,0,0.009932764805853367,0.20302845537662506
0.01,Z,1,0.010099923238158226,0.27742668986320496
0.01,Z,2,0.010274593718349934,0.2429213970899582
0.01,Z,3,0.010492503643035889,1.0
0.01,Z,4,0.010725408792495728,0.2984718680381775
0.01,Z,5,0.011033374816179276,0.3311241865158081
0.01,Z,6,0.011446075513958931,1.0
0.01,Z,7,0.011924656108021736,0.24357177317142487
0.01,Z,8,0.013121027499437332,0.28026074171066284
0.01,Z,9,0.09532275795936584,0.19887299835681915
0.01,Z,10,0.5231289863586426,0.35900384187698364
0.01,Z,11,1.2478001117706299,0.3381226360797882
0.01,Z,12,1.9446684122085571,1.0
0.01,Z,13,2.601804733276367,0.3361603617668152
0.01,Z,14,3.9187071323394775,0.395088255405426
0.01,Z,15,5.377167701721191,0.27811720967292786
0.01,Z,16,0.009799099527299404,0.256084144115448
0.01,Z,17,0.010032329708337784,0.2718978524208069
0.01,Z,18,0.01024082861840725,0.2842164635658264
0.01,Z,19,0.010478540323674679,0.29107043147087097
0.01,Z,20,0.010680834762752056,0.3025205135345459
0.01,Z,21,0.0109388567507267,0.3242635726928711
0.01,Z,22,0.011288206093013287,1.0
0.01,Z,23,0.011843042448163033,0.24429650604724884
0.01,Z,24,0.012386705726385117,0.26114845275878906
0.01,Z,25,0.07394516468048096,0.24131864309310913
0.01,Z,26,0.4355960786342621,1.0
0.01,Z,27,1.1028647422790527,0.24740275740623474
0.01,Z,28,1.7818461656570435,0.17815126478672028
0.01,Z,29,2.378342866897583,1.0
0.01,Z,30,3.59694766998291,0.3934021592140198
0.01,Z,31,4.901428699493408,0.25360408425331116
0.01,Z,32,0.009466810151934624,1.0
0.01,Z,33,0.0097004109993577,1.0
0.01,Z,34,0.009940710850059986,0.24914804100990295
0.01,Z,35,0.010226977057754993,0.2804981470108032
0.01,Z,36,0.010387448593974113,0.28722113370895386
0.01,Z,37,0.010585200972855091,0.30663764476776123
0.01,Z,38,0.011056100949645042,0.29690122604370117
0.01,Z,39,0.01160791888833046,1.0
0.01,Z,40,0.012228531762957573,0.24247677624225616
0.01,Z,41,0.08518552780151367,1.0
0.01,Z,42,0.46662256121635437,1.0
0.01,Z,43,1.063200831413269,0.2689363956451416
0.01,Z,44,1.6132436990737915,0.25007104873657227
0.01,Z,45,2.3527019023895264,0.30728283524513245
0.01,Z,46,3.614316940307617,0.24414363503456116
0.01,Z,47,4.984469890594482,1.0
0.01,Z,48,0.009160441346466541,0.25614097714424133
0.01,Z,49,0.009317637421190739,0.25614434480667114
0.01,Z,50,0.009521402418613434,0.24866126477718353
0.01,Z,51,0.0097801573574543,0.27685022354125977
0.01,Z,52,0.010063537396490574,0.28379788994789124
0.01,Z,53,0.010254242457449436,1.0
0.01,Z,54,0.010659592226147652,0.2161303013563156
0.01,Z,55,0.011309714987874031,1.0
0.01,Z,56,0.012634032405912876,0.43186527490615845
0.01,Z,57,0.12154427915811539,1.0
0.01,Z,58,0.4809906780719757,0.27819204330444336
0.01,Z,59,0.9825407862663269,0.3389419615268707
0.01,Z,60,1.572070598602295,1.0
0.01,Z,61,2.370716094970703,1.0
0.01,Z,62,3.6419713497161865,1.0
0.01,Z,63,4.931619167327881,0.21382306516170502
0.01,Z,64,0.009024091996252537,1.0
0.01,Z,65,0.009089525789022446,1.0
0.01,Z,66,0.009267023764550686,0.24814732372760773
0.01,Z,67,0.009420895017683506,0.24852514266967773
0.01,Z,68,0.009703082963824272,0.291822612285614
0.01,Z,69,0.009961651638150215,0.2370280921459198
0.01,Z,70,0.010332777164876461,1.0
0.01,Z,71,0.010891732759773731,0.4192955791950226
0.01,Z,72,0.016245687380433083,0.4015856981277466
0.01,Z,73,0.17186637222766876,0.16005736589431763
0.01,Z,74,0.4900434911251068,0.18940715491771698
0.01,Z,75,0.9477289915084839,1.0
0.01,Z,76,1.5734800100326538,1.0
0.01,Z,77,2.421623706817627,1.0
0.01,Z,78,3.620692729949951,1.0
0.01,Z,79,4.9130988121032715,0.21361003816127777
0.01,Z,80,0.008970736525952816,0.2512771487236023
0.01,Z,81,0.009041332639753819,0.25661295652389526
0.01,Z,82,0.009136179462075233,0.2490270435810089
0.01,Z,83,0.009268813766539097,0.28421151638031006
0.01,Z,84,0.009442545473575592,0.2597169578075409
0.01,Z,85,0.009774654172360897,0.21705158054828644
0.01,Z,86,0.010134434327483177,0.40015968680381775
0.01,Z,87,0.010566338896751404,0.3735586106777191
0.01,Z,88,0.022433919832110405,0.1944320946931839
0.01,Z,89,0.19095566868782043,1.0
0.01,Z,90,0.5648695826530457,0.19905975461006165
0.01,Z,91,1.0998815298080444,1.0
0.01,Z,92,1.6820052862167358,0.23305648565292358
0.01,Z,93,2.6636910438537598,0.3643650412559509
0.01,Z,94,3.6876964569091797,0.20620675384998322
0.01,Z,95,4.894753932952881,0.22802908718585968
0.01,Z,96,0.00894993543624878,0.24334989488124847
0.01,Z,97,0.009025237523019314,1.0
0.01,Z,98,0.009127226658165455,1.0
0.01,Z,99,0.009248861111700535,0.19516882300376892
0.01,Z,100,0.009357510134577751,0.22109602391719818
0.01,Z,101,0.009587445296347141,0.4230818450450897
0.01,Z,102,0.009932596236467361,1.0
0.01,Z,103,0.010310611687600613,1.0
0.01,Z,104,0.031080851331353188,0.24294926226139069
0.01,Z,105,0.23475933074951172,0.19334332644939423
0.01,Z,106,0.5947251915931702,0.34590980410575867
0.01,Z,107,1.1378816366195679,0.30711615085601807
0.01,Z,108,1.7834490537643433,0.3113745152950287
0.01,Z,109,2.819079875946045,1.0
0.01,Z,110,3.773268461227417,0.3087761402130127
0.01,Z,111,4.871483325958252,0.4174198806285858
0.01,Z,112,0.008989430963993073,1.0
0.01,Z,113,0.00909157283604145,1.0
0.01,Z,114,0.00928138755261898,1.0
0.01,Z,115,0.009404792450368404,0.18452797830104828
0.01,Z,116,0.00958956591784954,0.42371514439582825
0.01,Z,117,0.009918367490172386,0.2544791102409363
0.01,Z,118,0.01016747672110796,0.30588796734809875
0.01,Z,119,0.01034543476998806,0.3828444182872772
0.01,Z,120,0.03474877402186394,1.0
0.01,Z,121,0.24545583128929138,1.0
0.01,Z,122,0.6532316207885742,0.5270858407020569
0.01,Z,123,1.2109870910644531,0.4762316644191742
0.01,Z,124,1.999897837638855,0.6367561221122742
0.01,Z,125,2.9832115173339844,0.4634908437728882
0.01,Z,126,3.8922502994537354,0.4915308654308319
0.01,Z,127,4.899075984954834,0.5339853167533875
0.01,Z,128,0.009192315861582756,1.0
0.01,Z,129,0.009503343142569065,1.0
0.01,Z,130,0.011025465093553066,1.0
0.01,Z,131,0.012119783088564873,0.39868658781051636
0.01,Z,132,0.023623451590538025,0.39904651045799255
0.01,Z,133,0.03918011859059334,0.23889577388763428
0.01,Z,134,0.036734193563461304,1.0
0.01,Z,135,0.027483176440000534,0.32853618264198303
0.01,Z,136,0.048526447266340256,0.41149213910102844
0.01,Z,137,0.2694927155971527,1.0
0.01,Z,138,0.7398546934127808,1.0
0.01,Z,139,1.2864413261413574,0.49231183528900146
0.01,Z,140,2.1319403648376465,0.6664785742759705
0.01,Z,141,3.0780882835388184,0.5162973999977112
0.01,Z,142,4.204794406890869,1.0
0.01,Z,143,5.296437740325928,0.5428895354270935
0.01,Z,144,0.036928582936525345,0.3160612881183624
0.01,Z,145,0.12665343284606934,0.3182399570941925
0.01,Z,146,0.19703499972820282,0.38518962264060974
0.01,Z,147,0.20923110842704773,0.22212624549865723
0.01,Z,148,0.18412084877490997,0.23094646632671356
0.01,Z,149,0.18076559901237488,1.0
0.01,Z,150,0.17250704765319824,0.3124960660934448
0.01,Z,151,0.13714717328548431,0.39881467819213867
0.01,Z,152,0.15298281610012054,0.481204092502594
0.01,Z,153,0.39802831411361694,0.49692800641059875
0.01,Z,154,0.8346328735351562,0.510888397693634
0.01,Z,155,1.3696719408035278,0.4260005056858063
0.01,Z,156,2.25584077835083,0.5776013135910034
0.01,Z,157,3.0909411907196045,0.3678705096244812
0.01,Z,158,4.242825984954834,0.46112415194511414
0.01,Z,159,5.298051834106445,0.4740106463432312
0.01,Z,160,0.45721301436424255,0.27751073241233826
0.01,Z,161,0.49196872115135193,0.26771432161331177
0.01,Z,162,0.5010823011398315,0.22132383286952972
0.01,Z,163,0.4465658366680145,0.20690545439720154
0.01,Z,164,0.388641357421875,0.22142361104488373
0.01,Z,165,0.3583053946495056,1.0
0.01,Z,166,0.4145221710205078,0.2918641269207001
0.01,Z,167,0.41809332370758057,0.4859776794910431
0.01,Z,168,0.4304220378398895,0.38421595096588135
0.01,Z,169,0.664036750793457,0.46368539333343506
0.01,Z,170,1.0109318494796753,0.3349607586860657
0.01,Z,171,1.4917888641357422,0.39462271332740784
0.01,Z,172,2.2185330390930176,0.32792630791664124
0.01,Z,173,3.0277421474456787,0.3216608464717865
0.01,Z,174,3.951096296310425,0.2951236963272095
0.01,Z,175,5.137122631072998,0.33746594190597534
0.01,Z,176,0.7163682579994202,1.0
0.01,Z,177,0.7613145112991333,1.0
0.01,Z,178,0.8271668553352356,0.2980771064758301
0.01,Z,179,0.838832676410675,1.0
0.01,Z,180,0.840570330619812,0.41252362728118896
0.01,Z,181,0.8829294443130493,1.0
0.01,Z,182,0.8337640166282654,1.0
0.01,Z,183,0.820603609085083,1.0
0.01,Z,184,0.827915608882904,1.0
0.01,Z,185,0.939585268497467,1.0
0.01,Z,186,1.199954867362976,1.0
0.01,Z,187,1.7281572818756104,0.37984058260917664
0.01,Z,188,2.33071231842041,0.32394933700561523
0.01,Z,189,2.980250120162964,0.3025810122489929
0.01,Z,190,3.7509875297546387,1.0
0.01,Z,191,4.7828874588012695,1.0
0.01,Z,192,1.1207398176193237,1.0807852745056152
0.01,Z,193,1.21616530418396,0.5362894535064697
0.01,Z,194,1.373331904411316,0.4412735104560852
0.01,Z,195,1.534649133682251,0.4340510070323944
0.01,Z,196,1.5413243770599365,0.3789677917957306
0.01,Z,197,1.5225754976272583,1.0
0.01,Z,198,1.3626905679702759,1.0
0.01,Z,199,1.3076119422912598,0.3953031301498413
0.01,Z,200,1.2089216709136963,1.0
0.01,Z,201,1.2587403059005737,0.29261085391044617
0.01,Z,202,1.4982151985168457,0.2742709219455719
0.01,Z,203,1.9753040075302124,0.30815809965133667
0.01,Z,204,2.535762310028076,0.2521142065525055
0.01,Z,205,3.099933624267578,0.3037799000740051
0.01,Z,206,3.719242572784424,0.30434557795524597
0.01,Z,207,4.579543590545654,0.2832220494747162
0.01,Z,208,2.1634232997894287,2.6218209266662598
0.01,Z,209,1.9118458032608032,2.688929319381714
0.01,Z,210,2.0615086555480957,2.1220221519470215
0.01,Z,211,2.216890573501587,1.5032436847686768
0.01,Z,212,2.3231098651885986,2.060140609741211
0.01,Z,213,2.2830886840820312,1.2052485942840576
0.01,Z,214,2.21746826171875,1.1222014427185059
0.01,Z,215,2.0943496227264404,1.1124879121780396
0.01,Z,216,1.790995717048645,0.982258677482605
0.01,Z,217,1.6367971897125244,0.5999875664710999
0.01,Z,218,1.763462781906128,0.46867695450782776
0.01,Z,219,2.2135095596313477,0.4674592912197113
0.01,Z,220,2.6646947860717773,1.0
0.01,Z,221,3.1210591793060303,0.3031008839607239
0.01,Z,222,3.72189998626709,0.24443116784095764
0.01,Z,223,4.5965495109558105,1.0
0.01,Z,224,3.658487558364868,11.284733772277832
0.01,Z,225,3.4508767127990723,11.805057525634766
0.01,Z,226,3.307537078857422,11.473024368286133
0.01,Z,227,3.282125234603882,11.970858573913574
0.01,Z,228,3.212486505508423,12.078272819519043
0.01,Z,229,3.193370819091797,11.861529350280762
0.01,Z,230,3.14229679107666,11.38879680633545
0.01,Z,231,3.123640775680542,10.9158353805542
0.01,Z,232,3.0060980319976807,10.997272491455078
0.01,Z,233,2.750671625137329,8.782054901123047
0.01,Z,234,2.5956661701202393,7.430902004241943
0.01,Z,235,2.727226495742798,4.404395580291748
0.01,Z,236,3.108682870864868,4.526558876037598
0.01,Z,237,3.5355780124664307,2.480778932571411
0.01,Z,238,4.017053604125977,1.0962482690811157
0.01,Z,239,4.825027942657471,1.0002775192260742
0.01,Z,240,4.421134948730469,9.86772346496582
0.01,Z,241,4.457600116729736,10.028083801269531
0.01,Z,242,4.449497699737549,11.309040069580078
0.01,Z,243,4.443287372589111,11.864996910095215
0.01,Z,244,4.4055070877075195,12.484097480773926
0.01,Z,245,4.39320182800293,12.66831111907959
0.01,Z,246,4.311657428741455,12.444825172424316
0.01,Z,247,4.042437553405762,12.629088401794434
0.01,Z,248,3.6789586544036865,12.93413257598877
0.01,Z,249,3.3791017532348633,13.133288383483887
0.01,Z,250,3.3760392665863037,13.1248140335083
0.01,Z,251,3.61627197265625,13.053747177124023
0.01,Z,252,3.757977247238159,12.876657485961914
0.01,Z,253,3.7279162406921387,11.671411514282227
0.01,Z,254,3.7082345485687256,9.757498741149902
0.01,Z,255,4.049245357513428,12.448562622070312
