alpha,space,cell_idx,kl_div,lipschitz
0.0001,X,0,0.011035582050681114,1.671784520149231
0.0001,X,1,25.396406173706055,2.767263412475586
0.0001,X,2,27.80571746826172,1.270726203918457
0.0001,X,3,3.3907630443573,2.2974185943603516
0.0001,X,4,23.191375732421875,6.6232781410217285
0.0001,X,5,6.835380554199219,1.0
0.0001,X,6,0.007149686571210623,1.531615972518921
0.0001,X,7,3.560370445251465,2.276793956756592
0.0001,X,8,-5.0,-5.0
0.0001,X,9,-5.0,-5.0
0.0001,X,10,-5.0,-5.0
0.0001,X,11,-5.0,-5.0
0.0001,X,12,-5.0,-5.0
0.0001,X,13,-5.0,-5.0
0.0001,X,14,-5.0,-5.0
0.0001,X,15,-5.0,-5.0
0.0001,X,16,-5.0,-5.0
0.0001,X,17,-5.0,-5.0
0.0001,X,18,-5.0,-5.0
0.0001,X,19,-5.0,-5.0
0.0001,X,20,-5.0,-5.0
0.0001,X,21,-5.0,-5.0
0.0001,X,22,-5.0,-5.0
0.0001,X,23,-5.0,-5.0
0.0001,X,24,-5.0,-5.0
0.0001,X,25,-5.0,-5.0
0.0001,X,26,-5.0,-5.0
0.0001,X,27,-5.0,-5.0
0.0001,X,28,-5.0,-5.0
0.0001,X,29,-5.0,-5.0
0.0001,X,30,-5.0,-5.0
0.0001,X,31,-5.0,-5.0
0.0001,X,32,-5.0,-5.0
0.0001,X,33,-5.0,-5.0
0.0001,X,34,-5.0,-5.0
0.0001,X,35,-5.0,-5.0
0.0001,X,36,-5.0,-5.0
0.0001,X,37,-5.0,-5.0
0.0001,X,38,-5.0,-5.0
0.0001,X,39,-5.0,-5.0
0.0001,X,40,-5.0,-5.0
0.0001,X,41,-5.0,-5.0
0.0001,X,42,-5.0,-5.0
0.0001,X,43,-5.0,-5.0
0.0001,X,44,-5.0,-5.0
0.0001,X,45,-5.0,-5.0
0.0001,X,46,-5.0,-5.0
0.0001,X,47,-5.0,-5.0
0.0001,X,48,-5.0,-5.0
0.0001,X,49,-5.0,-5.0
0.0001,X,50,-5.0,-5.0
0.0001,X,51,-5.0,-5.0
0.0001,X,52,-5.0,-5.0
0.0001,X,53,-5.0,-5.0
0.0001,X,54,-5.0,-5.0
0.0001,X,55,-5.0,-5.0
0.0001,X,56,-5.0,-5.0
0.0001,X,57,-5.0,-5.0
0.0001,X,58,-5.0,-5.0
0.0001,X,59,-5.0,-5.0
0.0001,X,60,-5.0,-5.0
0.0001,X,61,-5.0,-5.0
0.0001,X,62,-5.0,-5.0
0.0001,X,63,-5.0,-5.0
0.0001,X,64,-5.0,-5.0
0.0001,X,65,-5.0,-5.0
0.0001,X,66,-5.0,-5.0
0.0001,X,67,-5.0,-5.0
0.0001,X,68,-5.0,-5.0
0.0001,X,69,-5.0,-5.0
0.0001,X,70,-5.0,-5.0
0.0001,X,71,-5.0,-5.0
0.0001,X,72,-5.0,-5.0
0.0001,X,73,-5.0,-5.0
0.0001,X,74,-5.0,-5.0
0.0001,X,75,-5.0,-5.0
0.0001,X,76,-5.0,-5.0
0.0001,X,77,-5.0,-5.0
0.0001,X,78,-5.0,-5.0
0.0001,X,79,-5.0,-5.0
0.0001,X,80,-5.0,-5.0
0.0001,X,81,-5.0,-5.0
0.0001,X,82,-5.0,-5.0
0.0001,X,83,-5.0,-5.0
0.0001,X,84,-5.0,-5.0
0.0001,X,85,-5.0,-5.0
0.0001,X,86,-5.0,-5.0
0.0001,X,87,-5.0,-5.0
0.0001,X,88,-5.0,-5.0
0.0001,X,89,-5.0,-5.0
0.0001,X,90,-5.0,-5.0
0.0001,X,91,-5.0,-5.0
0.0001,X,92,-5.0,-5.0
0.0001,X,93,-5.0,-5.0
0.0001,X,94,-5.0,-5.0
0.0001,X,95,-5.0,-5.0
0.0001,X,96,-5.0,-5.0
0.0001,X,97,-5.0,-5.0
0.0001,X,98,-5.0,-5.0
0.0001,X,99,-5.0,-5.0
0.0001,X,100,-5.0,-5.0
0.0001,X,101,-5.0,-5.0
0.0001,X,102,-5.0,-5.0
0.0001,X,103,-5.0,-5.0
0.0001,X,104,-5.0,-5.0
0.0001,X,105,-5.0,-5.0
0.0001,X,106,-5.0,-5.0
0.0001,X,107,-5.0,-5.0
0.0001,X,108,-5.0,-5.0
0.0001,X,109,-5.0,-5.0
0.0001,X,110,-5.0,-5.0
0.0001,X,111,-5.0,-5.0
0.0001,X,112,-5.0,-5.0
0.0001,X,113,-5.0,-5.0
0.0001,X,114,-5.0,-5.0
0.0001,X,115,-5.0,-5.0
0.0001,X,116,-5.0,-5.0
0.0001,X,117,-5.0,-5.0
0.0001,X,118,-5.0,-5.0
0.0001,X,119,-5.0,-5.0
0.0001,X,120,-5.0,-5.0
0.0001,X,121,-5.0,-5.0
0.0001,X,122,-5.0,-5.0
0.0001,X,123,-5.0,-5.0
0.0001,X,124,-5.0,-5.0
0.0001,X,125,-5.0,-5.0
0.0001,X,126,-5.0,-5.0
0.0001,X,127,-5.0,-5.0
0.0001,X,128,-5.0,-5.0
0.0001,X,129,-5.0,-5.0
0.0001,X,130,-5.0,-5.0
0.0001,X,131,-5.0,-5.0
0.0001,X,132,-5.0,-5.0
0.0001,X,133,-5.0,-5.0
0.0001,X,134,-5.0,-5.0
0.0001,X,135,-5.0,-5.0
0.0001,X,136,-5.0,-5.0
0.0001,X,137,-5.0,-5.0
0.0001,X,138,-5.0,-5.0
0.0001,X,139,-5.0,-5.0
0.0001,X,140,-5.0,-5.0
0.0001,X,141,-5.0,-5.0
0.0001,X,142,-5.0,-5.0
0.0001,X,143,-5.0,-5.0
0.0001,X,144,-5.0,-5.0
0.0001,X,145,-5.0,-5.0
0.0001,X,146,-5.0,-5.0
0.0001,X,147,-5.0,-5.0
0.0001,X,148,-5.0,-5.0
0.0001,X,149,-5.0,-5.0
0.0001,X,150,-5.0,-5.0
0.0001,X,151,-5.0,-5.0
0.0001,X,152,-5.0,-5.0
0.0001,X,153,-5.0,-5.0
0.0001,X,154,-5.0,-5.0
0.0001,X,155,-5.0,-5.0
0.0001,X,156,-5.0,-5.0
0.0001,X,157,-5.0,-5.0
0.0001,X,158,-5.0,-5.0
0.0001,X,159,-5.0,-5.0
0.0001,X,160,-5.0,-5.0
0.0001,X,161,-5.0,-5.0
0.0001,X,162,-5.0,-5.0
0.0001,X,163,-5.0,-5.0
0.0001,X,164,-5.0,-5.0
0.0001,X,165,-5.0,-5.0
0.0001,X,166,-5.0,-5.0
0.0001,X,167,-5.0,-5.0
0.0001,X,168,-5.0,-5.0
0.0001,X,169,-5.0,-5.0
0.0001,X,170,-5.0,-5.0
0.0001,X,171,-5.0,-5.0
0.0001,X,172,-5.0,-5.0
0.0001,X,173,-5.0,-5.0
0.0001,X,174,-5.0,-5.0
0.0001,X,175,-5.0,-5.0
0.0001,X,176,-5.0,-5.0
0.0001,X,177,-5.0,-5.0
0.0001,X,178,-5.0,-5.0
0.0001,X,179,-5.0,-5.0
0.0001,X,180,-5.0,-5.0
0.0001,X,181,-5.0,-5.0
0.0001,X,182,-5.0,-5.0
0.0001,X,183,-5.0,-5.0
0.0001,X,184,-5.0,-5.0
0.0001,X,185,-5.0,-5.0
0.0001,X,186,-5.0,-5.0
0.0001,X,187,-5.0,-5.0
0.0001,X,188,-5.0,-5.0
0.0001,X,189,-5.0,-5.0
0.0001,X,190,-5.0,-5.0
0.0001,X,191,-5.0,-5.0
0.0001,X,192,-5.0,-5.0
0.0001,X,193,-5.0,-5.0
0.0001,X,194,-5.0,-5.0
0.0001,X,195,-5.0,-5.0
0.0001,X,196,-5.0,-5.0
0.0001,X,197,-5.0,-5.0
0.0001,X,198,-5.0,-5.0
0.0001,X,199,-5.0,-5.0
0.0001,X,200,-5.0,-5.0
0.0001,X,201,-5.0,-5.0
0.0001,X,202,-5.0,-5.0
0.0001,X,203,-5.0,-5.0
0.0001,X,204,-5.0,-5.0
0.0001,X,205,-5.0,-5.0
0.0001,X,206,-5.0,-5.0
0.0001,X,207,-5.0,-5.0
0.0001,X,208,-5.0,-5.0
0.0001,X,209,-5.0,-5.0
0.0001,X,210,-5.0,-5.0
0.0001,X,211,-5.0,-5.0
0.0001,X,212,-5.0,-5.0
0.0001,X,213,-5.0,-5.0
0.0001,X,214,-5.0,-5.0
0.0001,X,215,-5.0,-5.0
0.0001,X,216,-5.0,-5.0
0.0001,X,217,-5.0,-5.0
0.0001,X,218,-5.0,-5.0
0.0001,X,219,-5.0,-5.0
0.0001,X,220,-5.0,-5.0
0.0001,X,221,-5.0,-5.0
0.0001,X,222,-5.0,-5.0
0.0001,X,223,-5.0,-5.0
0.0001,X,224,-5.0,-5.0
0.0001,X,225,-5.0,-5.0
0.0001,X,226,-5.0,-5.0
0.0001,X,227,-5.0,-5.0
0.0001,X,228,-5.0,-5.0
0.0001,X,229,-5.0,-5.0
0.0001,X,230,-5.0,-5.0
0.0001,X,231,-5.0,-5.0
0.0001,X,232,-5.0,-5.0
0.0001,X,233,-5.0,-5.0
0.0001,X,234,-5.0,-5.0
0.0001,X,235,-5.0,-5.0
0.0001,X,236,-5.0,-5.0
0.0001,X,237,-5.0,-5.0
0.0001,X,238,-5.0,-5.0
0.0001,X,239,-5.0,-5.0
0.0001,X,240,-5.0,-5.0
0.0001,X,241,-5.0,-5.0
0.0001,X,242,-5.0,-5.0
0.0001,X,243,-5.0,-5.0
0.0001,X,244,-5.0,-5.0
0.0001,X,245,-5.0,-5.0
0.0001,X,246,-5.0,-5.0
0.0001,X,247,-5.0,-5.0
0.0001,X,248,-5.0,-5.0
0.0001,X,249,-5.0,-5.0
0.0001,X,250,-5.0,-5.0
0.0001,X,251,-5.0,-5.0
0.0001,X,252,-5.0,-5.0
0.0001,X,253,-5.0,-5.0
0.0001,X,254,-5.0,-5.0
0.0001,X,255,-5.0,-5.0
0.0001,Z,0,0.011562023311853409,1.0
0.0001,Z,1,0.011563715524971485,0.10386055707931519
0.0001,Z,2,0.011566383764147758,1.0
0.0001,Z,3,0.011564225889742374,0.11738310009241104
0.0001,Z,4,0.011553590185940266,0.11161907762289047
0.0001,Z,5,0.011560870334506035,0.05605486407876015
0.0001,Z,6,0.011562203988432884,0.06152959540486336
0.0001,Z,7,0.011562170460820198,0.045136187225580215
0.0001,Z,8,0.011560633778572083,0.07528790831565857
0.0001,Z,9,0.011565713211894035,1.0
0.0001,Z,10,0.011561419814825058,1.0
0.0001,Z,11,0.011565277352929115,0.057493872940540314
0.0001,Z,12,0.011553080752491951,0.13100627064704895
0.0001,Z,13,0.011559908278286457,0.09538568556308746
0.0001,Z,14,0.011565485037863255,0.06335100531578064
0.0001,Z,15,0.011558487080037594,0.06701532006263733
0.0001,Z,16,0.011486434377729893,0.05445913225412369
0.0001,Z,17,0.011494708247482777,1.0
0.0001,Z,18,0.011492648161947727,1.0
0.0001,Z,19,0.011496388353407383,0.04488658532500267
0.0001,Z,20,0.011495226062834263,0.05445798486471176
0.0001,Z,21,0.011499752290546894,0.05446719750761986
0.0001,Z,22,0.011502090841531754,0.05446156859397888
0.0001,Z,23,0.011495336890220642,1.0
0.0001,Z,24,0.011497721076011658,0.05446503311395645
0.0001,Z,25,0.011497674509882927,0.05442444980144501
0.0001,Z,26,0.011499986052513123,0.04475977271795273
0.0001,Z,27,0.011503633111715317,0.05443958938121796
0.0001,Z,28,0.011502938345074654,0.0544620119035244
0.0001,Z,29,0.011503251269459724,0.05446339771151543
0.0001,Z,30,0.011502344161272049,1.0
0.0001,Z,31,0.011505435220897198,0.05443931370973587
0.0001,Z,32,0.011420395225286484,0.0750325620174408
0.0001,Z,33,0.011423308402299881,0.07688192278146744
0.0001,Z,34,0.011426029726862907,0.08529078215360641
0.0001,Z,35,0.011421854607760906,1.0
0.0001,Z,36,0.011419807560741901,1.0
0.0001,Z,37,0.011423508636653423,0.06902618706226349
0.0001,Z,38,0.011424426920711994,1.0
0.0001,Z,39,0.011425117962062359,0.0836811289191246
0.0001,Z,40,0.011422881856560707,0.06197459250688553
0.0001,Z,41,0.011424766853451729,1.0
0.0001,Z,42,0.011423337273299694,0.07058973610401154
0.0001,Z,43,0.011423151008784771,0.08628902584314346
0.0001,Z,44,0.01142700295895338,1.0
0.0001,Z,45,0.011428123340010643,0.09634147584438324
0.0001,Z,46,0.0114240488037467,0.0849151685833931
0.0001,Z,47,0.01142820529639721,0.06621738523244858
0.0001,Z,48,0.01145241316407919,0.020145492628216743
0.0001,Z,49,0.01145439688116312,1.0
0.0001,Z,50,0.011454238556325436,0.03010159730911255
0.0001,Z,51,0.011457035318017006,0.029947783797979355
0.0001,Z,52,0.011454476974904537,0.029973125085234642
0.0001,Z,53,0.01145066786557436,0.029964320361614227
0.0001,Z,54,0.011455596424639225,0.02016778290271759
0.0001,Z,55,0.011453102342784405,0.020166069269180298
0.0001,Z,56,0.011455638334155083,0.022934772074222565
0.0001,Z,57,0.011453901417553425,0.029945364221930504
0.0001,Z,58,0.01145255658775568,0.020133087411522865
0.0001,Z,59,0.01145853940397501,0.020540008321404457
0.0001,Z,60,0.011458893306553364,0.03433634713292122
0.0001,Z,61,0.011451014317572117,0.029968826100230217
0.0001,Z,62,0.01145420502871275,0.030133023858070374
0.0001,Z,63,0.011458556167781353,0.0299516711384058
0.0001,Z,64,0.01143660955131054,1.0
0.0001,Z,65,0.01143034640699625,1.0
0.0001,Z,66,0.011432909406721592,0.08806081116199493
0.0001,Z,67,0.011433210223913193,0.08416818082332611
0.0001,Z,68,0.01142989844083786,1.0
0.0001,Z,69,0.01142914965748787,1.0
0.0001,Z,70,0.011429811827838421,0.0630820021033287
0.0001,Z,71,0.011431035585701466,0.08277876675128937
0.0001,Z,72,0.011423175223171711,0.08549869060516357
0.0001,Z,73,0.011428616009652615,1.0
0.0001,Z,74,0.011423405259847641,1.0
0.0001,Z,75,0.01142350398004055,0.06793133914470673
0.0001,Z,76,0.011432654224336147,0.0685109794139862
0.0001,Z,77,0.011420149356126785,0.08265561610460281
0.0001,Z,78,0.011429544538259506,0.08367818593978882
0.0001,Z,79,0.011425957083702087,0.07067494839429855
0.0001,Z,80,0.011481682769954205,1.0
0.0001,Z,81,0.011467907577753067,1.0
0.0001,Z,82,0.011482035741209984,0.13401994109153748
0.0001,Z,83,0.011484337039291859,0.12299756705760956
0.0001,Z,84,0.011482805013656616,1.0
0.0001,Z,85,0.011483551934361458,0.13953883945941925
0.0001,Z,86,0.011483407579362392,0.20087122917175293
0.0001,Z,87,0.011481435969471931,0.10029488801956177
0.0001,Z,88,0.011485729366540909,0.13901516795158386
0.0001,Z,89,0.011485266499221325,0.1243857741355896
0.0001,Z,90,0.011469285003840923,0.13342992961406708
0.0001,Z,91,0.011485936120152473,0.1338198333978653
0.0001,Z,92,0.01148160919547081,1.0
0.0001,Z,93,0.011483156122267246,1.0
0.0001,Z,94,0.011487866751849651,0.11171289533376694
0.0001,Z,95,0.01147729717195034,1.0
0.0001,Z,96,0.011227147653698921,0.26420333981513977
0.0001,Z,97,0.011222983710467815,0.22041359543800354
0.0001,Z,98,0.01121833547949791,1.0
0.0001,Z,99,0.01121643278747797,0.16995413601398468
0.0001,Z,100,0.011209449730813503,0.3044775128364563
0.0001,Z,101,0.01123685110360384,0.2720673084259033
0.0001,Z,102,0.011227153241634369,1.0
0.0001,Z,103,0.01121816597878933,0.3933502733707428
0.0001,Z,104,0.011226335540413857,1.0
0.0001,Z,105,0.011231474578380585,0.2880023717880249
0.0001,Z,106,0.011227690614759922,0.23034609854221344
0.0001,Z,107,0.011232659220695496,0.3939039707183838
0.0001,Z,108,0.011232530698180199,0.24268899857997894
0.0001,Z,109,0.011241740547120571,0.2571652829647064
0.0001,Z,110,0.011231796815991402,0.21767450869083405
0.0001,Z,111,0.011236021295189857,0.2605099678039551
0.0001,Z,112,0.011051485314965248,1.0
0.0001,Z,113,0.011048986576497555,0.2594265937805176
0.0001,Z,114,0.011062031611800194,0.19800825417041779
0.0001,Z,115,0.011053123511373997,1.0
0.0001,Z,116,0.01106418389827013,0.3645072877407074
0.0001,Z,117,0.011058961972594261,0.25267618894577026
0.0001,Z,118,0.011055784299969673,0.2836587727069855
0.0001,Z,119,0.011052850633859634,0.2768111824989319
0.0001,Z,120,0.011064884252846241,0.18842728435993195
0.0001,Z,121,0.011053063906729221,0.28126442432403564
0.0001,Z,122,0.011065066792070866,0.3150269687175751
0.0001,Z,123,0.011046922765672207,0.1713411659002304
0.0001,Z,124,0.011066033504903316,0.32580631971359253
0.0001,Z,125,0.011058244854211807,0.27904680371284485
0.0001,Z,126,0.011051441542804241,0.1992260217666626
0.0001,Z,127,0.01105815265327692,0.2743151783943176
0.0001,Z,128,0.010199220851063728,0.47653231024742126
0.0001,Z,129,0.010369549505412579,0.3896103799343109
0.0001,Z,130,0.010312614031136036,0.4079078137874603
0.0001,Z,131,0.010344114154577255,0.4263931214809418
0.0001,Z,132,0.010209240950644016,0.4300779104232788
0.0001,Z,133,0.01028257142752409,0.4055279493331909
0.0001,Z,134,0.010278439149260521,1.0
0.0001,Z,135,0.01045188494026661,0.4784257709980011
0.0001,Z,136,0.010268598794937134,0.4646431803703308
0.0001,Z,137,0.01024120394140482,0.3768935799598694
0.0001,Z,138,0.010304695926606655,1.0
0.0001,Z,139,0.010355192236602306,0.46504610776901245
0.0001,Z,140,0.010393599979579449,1.0
0.0001,Z,141,0.01042153313755989,1.0
0.0001,Z,142,0.010333923622965813,0.4134714901447296
0.0001,Z,143,0.010366897098720074,0.4944775402545929
0.0001,Z,144,0.00814336072653532,0.7374018430709839
0.0001,Z,145,0.007975826971232891,1.0
0.0001,Z,146,0.00815653521567583,0.6538646221160889
0.0001,Z,147,0.008099078200757504,0.7939262986183167
0.0001,Z,148,0.008150003850460052,0.6642214059829712
0.0001,Z,149,0.008053495548665524,1.0
0.0001,Z,150,0.007967992685735226,0.6895316243171692
0.0001,Z,151,0.008061200380325317,0.700803279876709
0.0001,Z,152,0.00809384509921074,1.0
0.0001,Z,153,0.00805146899074316,0.6242084503173828
0.0001,Z,154,0.008316381834447384,0.6777713298797607
0.0001,Z,155,0.008223745971918106,0.7522518634796143
0.0001,Z,156,0.008121371269226074,0.7263848781585693
0.0001,Z,157,0.00824435893446207,0.6729469895362854
0.0001,Z,158,0.008278463035821915,0.6198643445968628
0.0001,Z,159,0.008234670385718346,0.665895938873291
0.0001,Z,160,0.06859876960515976,2.658712863922119
0.0001,Z,161,0.10788881033658981,2.5101404190063477
0.0001,Z,162,0.0836147889494896,2.7266244888305664
0.0001,Z,163,0.1022171676158905,2.8838047981262207
0.0001,Z,164,0.09655793756246567,2.6790595054626465
0.0001,Z,165,0.10902957618236542,2.830061912536621
0.0001,Z,166,0.09203599393367767,2.965142250061035
0.0001,Z,167,0.07757340371608734,2.575897216796875
0.0001,Z,168,0.11718607693910599,2.9015212059020996
0.0001,Z,169,0.1181846410036087,2.7913260459899902
0.0001,Z,170,0.14614930748939514,3.007631778717041
0.0001,Z,171,0.15049394965171814,3.061455488204956
0.0001,Z,172,0.12790802121162415,3.11073899269104
0.0001,Z,173,0.13107825815677643,2.806844711303711
0.0001,Z,174,0.13296829164028168,3.054673671722412
0.0001,Z,175,0.13621900975704193,3.467219829559326
0.0001,Z,176,0.9441844820976257,3.9525797367095947
0.0001,Z,177,0.9026103019714355,3.2354140281677246
0.0001,Z,178,0.8973830342292786,3.3653652667999268
0.0001,Z,179,0.9396420121192932,3.9627416133880615
0.0001,Z,180,0.9114060997962952,3.589945077896118
0.0001,Z,181,0.9493201971054077,3.3322861194610596
0.0001,Z,182,0.9489471316337585,3.487136125564575
0.0001,Z,183,0.9597308039665222,4.026998996734619
0.0001,Z,184,0.9751056432723999,3.393407106399536
0.0001,Z,185,0.9710403084754944,3.4109883308410645
0.0001,Z,186,0.9868566393852234,3.961419105529785
0.0001,Z,187,0.9581332802772522,4.0005903244018555
0.0001,Z,188,0.9506531953811646,3.450228452682495
0.0001,Z,189,0.9972895383834839,3.8979387283325195
0.0001,Z,190,1.0020591020584106,2.9619853496551514
0.0001,Z,191,1.055763602256775,4.6395792961120605
0.0001,Z,192,2.1472058296203613,4.410443305969238
0.0001,Z,193,2.164030075073242,4.655981540679932
0.0001,Z,194,2.1717004776000977,4.324423313140869
0.0001,Z,195,2.1812450885772705,4.596866607666016
0.0001,Z,196,2.1793196201324463,3.9426372051239014
0.0001,Z,197,2.2410483360290527,4.176031589508057
0.0001,Z,198,2.189135789871216,4.8886332511901855
0.0001,Z,199,2.1812005043029785,4.632143974304199
0.0001,Z,200,2.229822874069214,4.242445945739746
0.0001,Z,201,2.2013630867004395,4.265557289123535
0.0001,Z,202,2.191054344177246,4.319655895233154
0.0001,Z,203,2.227678060531616,4.2519354820251465
0.0001,Z,204,2.2310822010040283,3.7935333251953125
0.0001,Z,205,2.222170352935791,4.091202735900879
0.0001,Z,206,2.2968432903289795,3.5858569145202637
0.0001,Z,207,2.228168487548828,4.262000560760498
0.0001,Z,208,3.099393129348755,1.8113234043121338
0.0001,Z,209,3.06882643699646,1.9587022066116333
0.0001,Z,210,3.083634614944458,1.8137394189834595
0.0001,Z,211,3.0993359088897705,1.8925628662109375
0.0001,Z,212,3.0925586223602295,2.0029265880584717
0.0001,Z,213,3.0932931900024414,1.824576497077942
0.0001,Z,214,3.0968194007873535,1.7729761600494385
0.0001,Z,215,3.098233461380005,1.8777021169662476
0.0001,Z,216,3.095585584640503,1.9220058917999268
0.0001,Z,217,3.0737144947052,1.9150975942611694
0.0001,Z,218,3.0733981132507324,1.9076896905899048
0.0001,Z,219,3.0847222805023193,1.9900586605072021
0.0001,Z,220,3.1133992671966553,1.8179728984832764
0.0001,Z,221,3.132235288619995,1.9005053043365479
0.0001,Z,222,3.1168999671936035,1.9258843660354614
0.0001,Z,223,3.0940098762512207,1.9225549697875977
0.0001,Z,224,3.515275239944458,1.1725655794143677
0.0001,Z,225,3.5155773162841797,1.0
0.0001,Z,226,3.5167553424835205,1.0010026693344116
0.0001,Z,227,3.5113987922668457,0.9551034569740295
0.0001,Z,228,3.5184898376464844,0.8262292146682739
0.0001,Z,229,3.517305612564087,0.9940173625946045
0.0001,Z,230,3.520195245742798,1.001783847808838
0.0001,Z,231,3.5203936100006104,0.7609075903892517
0.0001,Z,232,3.513861656188965,1.0023237466812134
0.0001,Z,233,3.520674705505371,1.0
0.0001,Z,234,3.5163207054138184,0.697049081325531
0.0001,Z,235,3.523087739944458,1.0
0.0001,Z,236,3.520362377166748,1.001996397972107
0.0001,Z,237,3.5285797119140625,1.0000133514404297
0.0001,Z,238,3.520308256149292,1.0
0.0001,Z,239,3.5264129638671875,0.7901656627655029
0.0001,Z,240,3.5671422481536865,0.13615575432777405
0.0001,Z,241,3.568582773208618,0.11763038486242294
0.0001,Z,242,3.5682263374328613,0.13545630872249603
0.0001,Z,243,3.5680150985717773,0.1361854076385498
0.0001,Z,244,3.567884683609009,0.12425835430622101
0.0001,Z,245,3.5675790309906006,0.12209241092205048
0.0001,Z,246,3.5674889087677,0.16088372468948364
0.0001,Z,247,3.566793203353882,1.0
0.0001,Z,248,3.5665087699890137,0.15854838490486145
0.0001,Z,249,3.566318988800049,0.1433631032705307
0.0001,Z,250,3.5656046867370605,1.0
0.0001,Z,251,3.565781593322754,1.0
0.0001,Z,252,3.5659966468811035,0.1309201419353485
0.0001,Z,253,3.565200090408325,0.11462053656578064
0.0001,Z,254,3.565035820007324,0.14840668439865112
0.0001,Z,255,3.565507650375366,0.11758317798376083
